Store,Temperature,Rain,Snowfall,Wind Speed,Wind Direction,Is Day or Night
75,21.1,0.0,0.0,7.9,51,Night
3736,21.2,0.0,0.0,7.9,51,Night
401,21.7,0.0,0.0,9.8,73,Night
4129,21.1,0.0,0.0,7.6,59,Night
1136,23.2,0.0,0.0,11.0,79,Night
4048,21.0,0.0,0.0,10.0,69,Night
5056,21.0,0.0,0.0,10.0,69,Night
5310,21.0,0.0,0.0,10.0,69,Night
761,22.1,0.0,0.0,13.1,69,Night
1109,21.6,0.0,0.0,13.5,65,Night
23,21.1,0.0,0.0,11.6,64,Night
4577,20.2,0.0,0.0,8.7,66,Night
278,23.0,0.0,0.0,9.0,88,Night
448,21.0,0.0,0.0,7.6,95,Night
450,21.2,0.0,0.0,7.6,95,Night
3746,23.0,0.0,0.0,9.0,88,Night
3868,23.9,0.0,0.0,10.4,90,Night
6932,21.8,0.0,0.0,11.2,90,Night
553,21.6,0.0,0.0,9.8,73,Night
2665,21.5,0.0,0.0,9.4,72,Night
6577,21.5,0.0,0.0,9.8,73,Night
6588,21.3,0.0,0.0,8.7,66,Night
1169,21.2,0.0,0.0,9.0,88,Night
331,20.7,0.0,0.0,9.8,73,Night
1016,21.6,0.0,0.0,9.7,75,Night
5464,21.6,0.0,0.0,9.7,75,Night
1106,21.7,0.0,0.0,6.9,51,Night
312,21.2,0.0,0.0,11.4,72,Night
116,21.5,0.0,0.0,9.0,90,Night
2822,20.5,0.0,0.0,6.5,56,Night
307,21.2,0.0,0.0,11.6,64,Night
2940,20.7,0.0,0.0,10.0,64,Night
3743,21.1,0.0,0.0,11.6,64,Night
244,20.4,0.0,0.0,8.5,62,Night
976,22.0,0.0,0.0,13.1,58,Night
428,21.7,0.0,0.0,10.8,75,Night
2227,9.6,0.0,0.0,9.4,277,Night
2122,9.7,0.0,0.0,9.4,277,Night
1918,8.0,0.0,0.0,7.6,273,Night
2904,9.5,0.0,0.0,9.4,277,Night
2903,9.7,0.0,0.0,8.6,248,Night
5278,7.6,0.0,0.0,5.8,176,Night
2180,11.2,0.0,0.0,10.2,262,Night
1906,8.6,0.0,0.0,8.4,280,Night
3560,9.6,0.0,0.0,10.4,284,Night
2902,10.2,0.0,0.0,8.8,258,Night
2155,7.1,0.0,0.0,13.3,270,Night
2683,8.0,0.0,0.0,4.4,215,Night
2128,8.7,0.0,0.0,8.3,265,Night
1970,9.8,0.0,0.0,10.9,262,Night
3409,7.0,0.0,0.0,10.3,258,Night
2964,9.5,0.0,0.0,12.3,267,Night
2118,9.0,0.0,0.0,12.6,267,Night
2139,11.5,0.0,0.0,10.9,261,Night
3491,9.2,0.0,0.0,8.7,253,Night
1984,6.1,0.0,0.0,4.6,309,Night
2366,8.5,0.0,0.0,8.3,275,Night
2157,8.8,0.0,0.0,7.6,289,Night
2012,8.4,0.0,0.0,11.2,264,Night
2660,10.9,0.0,0.0,9.6,257,Night
2901,10.9,0.0,0.0,10.0,257,Night
2158,8.3,0.0,0.0,8.3,265,Night
2329,6.3,0.0,0.0,4.7,238,Night
2228,6.0,0.0,0.0,3.2,243,Night
2336,9.1,0.0,0.0,10.4,270,Night
2341,11.6,0.0,0.0,10.8,270,Night
2021,8.3,0.0,0.0,7.6,278,Night
5448,8.5,0.0,0.0,7.6,278,Night
2640,11.3,0.0,0.0,10.2,262,Night
3114,11.4,0.0,0.0,10.9,261,Night
2184,9.7,0.0,0.0,9.1,288,Night
1967,7.5,0.0,0.0,5.8,176,Night
2797,7.8,0.0,0.0,10.1,264,Night
2953,9.0,0.0,0.0,8.8,289,Night
3561,11.3,0.0,0.0,14.8,311,Night
2222,10.3,0.0,0.0,9.1,252,Night
2103,8.3,0.0,0.0,8.8,279,Night
2386,7.2,0.0,0.0,6.1,220,Night
2095,8.8,0.0,0.0,8.4,280,Night
2267,8.8,0.0,0.0,12.3,265,Night
2174,9.2,0.0,0.0,5.8,210,Night
3200,11.6,0.0,0.0,10.8,270,Night
2629,8.1,0.0,0.0,8.7,263,Night
4387,8.7,0.0,0.0,11.4,259,Night
1968,13.1,0.0,0.0,9.3,332,Night
2009,13.8,0.0,0.0,9.1,342,Night
3720,17.6,0.0,0.0,5.0,339,Night
3481,14.7,0.0,0.0,7.6,360,Night
3489,16.4,0.0,0.0,6.2,350,Night
2560,14.7,0.0,0.0,9.7,225,Night
1893,14.8,0.0,0.0,5.4,352,Night
1981,15.0,0.0,0.0,2.1,301,Night
2272,14.6,0.0,0.0,2.2,261,Night
2248,16.5,0.0,0.0,5.3,332,Night
2799,14.8,0.0,0.0,5.1,309,Night
2577,16.4,0.0,0.0,6.9,332,Night
5228,16.7,0.0,0.0,4.7,356,Night
3843,13.4,0.0,0.0,1.3,326,Night
2435,16.5,0.0,0.0,6.2,350,Night
5345,15.0,0.0,0.0,6.4,297,Night
1715,14.3,0.0,0.0,1.5,256,Night
1860,13.7,0.0,0.0,9.7,329,Night
2412,14.7,0.0,0.0,6.5,341,Night
3780,12.9,0.0,0.0,11.3,329,Night
2233,13.3,0.0,0.0,2.7,23,Night
2756,13.2,0.0,0.0,3.4,32,Night
2357,13.6,0.0,0.0,5.6,27,Night
2279,18.1,0.0,0.0,3.3,13,Night
1674,11.6,0.0,0.0,5.8,7,Night
2790,11.7,0.0,0.0,5.8,7,Night
2850,11.7,0.0,0.0,8.4,329,Night
3490,17.9,0.0,0.0,4.0,360,Night
2853,14.8,0.0,0.0,5.4,312,Night
5129,16.2,0.0,0.0,5.1,4,Night
1985,15.4,0.0,0.0,4.5,14,Night
2027,11.0,0.0,0.0,4.1,322,Night
2551,12.3,0.0,0.0,6.5,354,Night
5450,12.8,0.0,0.0,9.9,327,Night
2045,15.5,0.0,0.0,8.0,333,Night
2894,10.0,0.0,0.0,4.7,279,Night
5382,16.3,0.0,0.0,3.9,22,Night
2514,14.4,0.0,0.0,5.8,187,Night
1716,15.1,0.0,0.0,4.8,297,Night
3804,15.2,0.0,0.0,7.6,329,Night
1890,13.9,0.0,0.0,8.8,215,Night
2931,13.9,0.0,0.0,8.8,215,Night
1875,16.2,0.0,0.0,3.9,22,Night
2436,12.9,0.0,0.0,6.8,342,Night
5344,16.2,0.0,0.0,6.9,332,Night
1717,15.0,0.0,0.0,5.7,305,Night
1867,12.1,0.0,0.0,7.6,341,Night
1868,7.2,0.0,0.0,4.9,253,Night
2046,7.2,0.0,0.0,7.2,270,Night
1856,6.2,0.0,0.0,8.1,257,Night
2153,8.4,0.0,0.0,10.7,250,Night
5076,6.2,0.0,0.0,8.1,257,Night
1939,8.3,0.0,0.0,8.6,248,Night
2178,7.3,0.0,0.0,11.5,266,Night
1932,8.0,0.0,0.0,11.4,281,Night
2659,9.3,0.0,0.0,7.2,243,Night
1866,4.7,0.0,0.0,3.8,287,Night
1974,4.7,0.0,0.0,9.4,274,Night
1919,6.3,0.0,0.0,9.4,247,Night
3269,4.9,0.0,0.0,4.3,275,Night
2183,5.9,0.0,0.0,4.5,284,Night
2047,5.7,0.0,0.0,8.5,258,Night
1924,3.7,0.0,0.0,11.5,274,Night
1954,7.8,0.0,0.0,9.1,252,Night
1788,9.5,0.0,0.0,8.4,245,Night
2143,5.8,0.0,0.0,7.7,242,Night
1797,9.1,0.0,0.0,11.2,274,Night
2013,7.7,0.0,0.0,11.1,257,Night
2202,6.1,0.0,0.0,7.7,233,Night
1836,12.2,0.0,0.0,5.6,15,Night
1422,9.6,0.0,0.0,7.6,289,Night
2358,6.2,0.0,0.0,6.5,270,Night
1592,11.2,0.0,0.0,7.4,309,Night
2080,11.3,0.0,0.0,5.4,42,Night
1752,10.7,0.0,0.0,5.7,305,Night
2062,12.4,0.0,0.0,7.3,101,Night
1719,8.7,0.0,0.0,2.6,236,Night
2273,9.9,0.0,0.0,6.8,273,Night
1432,6.6,0.0,0.0,1.0,225,Night
3476,13.8,0.0,0.0,6.6,338,Night
5761,13.0,0.0,0.0,6.0,335,Night
1798,10.7,0.0,0.0,7.4,299,Night
1642,10.7,0.0,0.0,3.5,24,Night
2100,6.5,0.0,0.0,4.6,288,Night
2692,14.7,0.0,0.0,5.0,360,Night
4660,13.9,0.0,0.0,6.5,341,Night
4243,10.0,0.0,0.0,7.0,282,Night
1593,11.4,0.0,0.0,7.6,45,Night
2618,12.7,0.0,0.0,8.0,333,Night
1923,9.3,0.0,0.0,1.9,112,Night
4383,14.9,0.0,0.0,5.5,349,Night
2522,4.4,0.0,0.0,3.4,18,Night
2693,10.3,0.0,0.0,3.4,302,Night
1928,10.0,0.0,0.0,6.3,283,Night
1611,10.9,0.0,0.0,10.5,297,Night
4540,10.4,0.0,0.0,3.3,347,Night
1791,8.5,0.0,0.0,1.8,191,Night
1542,5.6,0.0,0.0,4.4,305,Night
3726,10.1,0.0,0.0,5.2,282,Night
5386,10.7,0.0,0.0,4.7,67,Night
2493,9.6,0.0,0.0,2.3,108,Night
2567,10.0,0.0,0.0,2.5,98,Night
3328,8.7,0.0,0.0,1.0,315,Night
2620,10.3,0.0,0.0,2.3,39,Night
1942,10.7,0.0,0.0,5.0,69,Night
2192,5.7,0.0,0.0,5.7,252,Night
1754,10.5,0.0,0.0,4.2,340,Night
5411,9.8,0.0,0.0,1.1,342,Night
2434,3.7,0.0,0.0,2.2,351,Night
5444,1.9,0.0,0.0,5.2,146,Night
5160,11.7,0.0,0.0,4.4,9,Night
1809,11.2,0.0,0.0,6.1,45,Night
5064,10.6,0.0,0.0,5.1,45,Night
5065,10.5,0.0,0.0,4.1,45,Night
2867,10.3,0.0,0.0,2.4,333,Night
2869,11.5,0.0,0.0,2.5,8,Night
1987,10.0,0.0,0.0,8.4,277,Night
2631,14.6,0.0,0.0,6.0,343,Night
5844,14.3,0.0,0.0,7.0,339,Night
2102,8.5,0.0,0.0,4.6,39,Night
2079,6.0,0.0,0.0,4.5,256,Night
2619,10.9,0.0,0.0,5.4,290,Night
1790,13.1,0.0,0.0,6.9,351,Night
1428,9.5,0.0,0.0,6.8,288,Night
2238,9.9,0.0,0.0,3.1,69,Night
3876,10.7,0.0,0.0,4.7,67,Night
5048,13.3,0.0,0.0,7.4,337,Night
2010,11.9,0.0,0.0,6.9,51,Night
5893,13.2,0.0,0.0,7.4,337,Night
2866,10.8,0.0,0.0,2.9,7,Night
1733,10.0,0.0,0.0,4.9,287,Night
4439,12.1,0.0,0.0,2.3,72,Night
2417,6.0,0.0,0.0,5.6,333,Night
2061,11.2,0.0,0.0,3.4,58,Night
5280,11.4,0.0,0.0,5.4,37,Night
2014,6.0,0.0,0.0,2.4,243,Night
2354,12.4,0.0,0.0,8.4,329,Night
2959,14.6,0.0,0.0,5.0,360,Night
2644,10.6,0.0,0.0,7.9,286,Night
5097,10.4,0.0,0.0,7.0,291,Night
1423,9.9,0.0,0.0,2.6,304,Night
5472,12.0,0.0,0.0,6.6,347,Night
3632,10.8,0.0,0.0,9.7,297,Night
1936,6.0,0.0,0.0,17.2,323,Night
3487,11.4,0.0,0.0,8.3,326,Night
1540,12.0,0.0,0.0,5.2,106,Night
5842,15.0,0.0,0.0,5.2,344,Night
2558,14.0,0.0,0.0,6.3,347,Night
2559,14.0,0.0,0.0,6.3,347,Night
1771,12.4,0.0,0.0,6.4,43,Night
5376,8.8,0.0,0.0,5.4,307,Night
2912,14.3,0.0,0.0,5.5,337,Night
3791,11.6,0.0,0.0,4.1,45,Night
2338,7.2,0.0,0.0,2.4,27,Night
2873,14.1,0.0,0.0,7.2,342,Night
2872,13.0,0.0,0.0,6.0,335,Night
4424,14.6,0.0,0.0,5.0,360,Night
5159,7.8,0.0,0.0,3.2,297,Night
2700,12.2,0.0,0.0,7.0,325,Night
3458,9.9,0.0,0.0,4.9,54,Night
3336,13.3,0.0,0.0,6.6,338,Night
3453,10.2,0.0,0.0,2.9,83,Night
1020,9.2,0.0,0.0,18.4,94,Night
1632,4.1,0.0,0.0,15.2,104,Night
1999,5.7,0.0,0.0,10.1,96,Night
2642,6.2,0.0,0.0,12.3,95,Night
4257,9.0,0.0,0.0,15.9,95,Night
1654,3.8,0.0,0.0,8.6,112,Night
3233,1.6,0.0,0.0,8.9,137,Night
3498,5.5,0.0,0.0,10.1,90,Night
5976,5.6,0.0,0.0,10.4,90,Night
2198,8.0,0.0,0.0,10.8,94,Night
1864,8.2,0.0,0.0,10.1,90,Night
1577,5.6,0.0,0.0,13.6,102,Night
5977,8.2,0.0,0.0,10.8,94,Night
2352,5.5,0.0,0.0,9.5,99,Night
1929,2.7,0.0,0.0,6.5,96,Night
1562,5.7,0.0,0.0,10.9,96,Night
2448,5.7,0.0,0.0,10.1,94,Night
3758,2.0,0.0,0.0,12.6,153,Night
2957,3.6,0.0,0.0,12.5,129,Night
1627,3.3,0.0,0.0,13.0,146,Night
1786,6.7,0.0,0.0,10.5,94,Night
1855,8.7,0.0,0.0,11.2,94,Night
3209,5.8,0.0,0.0,11.4,101,Night
3806,9.8,0.0,0.0,18.7,92,Night
1657,6.7,0.0,0.0,13.7,92,Night
1696,5.7,0.0,0.0,14.3,115,Night
2274,4.8,0.0,0.0,9.8,98,Night
1952,5.7,0.0,0.0,10.4,90,Night
1609,1.1,0.0,0.0,6.7,126,Night
1472,5.7,0.0,0.0,10.1,94,Night
1757,3.3,0.0,0.0,6.8,90,Night
2937,0.5,0.0,0.0,5.6,130,Night
1738,6.4,0.0,0.0,16.8,100,Night
5089,5.4,0.0,0.0,10.5,96,Night
5992,6.0,0.0,0.0,12.3,95,Night
4374,5.8,0.0,0.0,15.5,102,Night
1634,4.0,0.0,0.0,9.1,108,Night
1473,7.9,0.0,0.0,17.3,94,Night
2882,5.4,0.0,0.0,12.3,97,Night
1722,7.8,0.0,0.0,17.3,102,Night
1858,8.1,0.0,0.0,17.5,98,Night
3624,5.6,0.0,0.0,12.1,102,Night
4849,0.7,0.0,0.0,4.2,149,Night
3760,8.1,0.0,0.0,19.6,96,Night
1861,5.0,0.0,0.0,9.7,94,Night
982,7.4,0.0,0.0,15.9,93,Night
4244,2.5,0.0,0.0,10.2,122,Night
2367,4.6,0.0,0.0,9.1,99,Night
3102,5.1,0.0,0.0,9.9,100,Night
3534,5.9,0.0,0.0,10.1,94,Night
1865,7.7,0.0,0.0,17.2,100,Night
1971,7.0,0.0,0.0,11.6,85,Night
2812,7.3,0.0,0.0,12.3,85,Night
3404,7.7,0.0,0.0,9.4,88,Night
3364,7.2,0.0,0.0,9.4,97,Night
1633,4.8,0.0,0.0,11.7,108,Night
4253,4.6,0.0,0.0,12.2,104,Night
3513,8.9,0.0,0.0,11.2,94,Night
3088,5.3,0.0,0.0,12.0,106,Night
3761,0.7,0.0,0.0,11.7,162,Night
2087,7.2,0.0,0.0,9.4,90,Night
4246,3.3,0.0,0.0,11.3,117,Night
1038,7.8,0.0,0.0,16.9,91,Night
1470,6.9,0.0,0.0,16.9,101,Night
5397,7.4,0.0,0.0,6.7,74,Night
2643,5.4,0.0,0.0,9.7,94,Night
2820,9.2,0.0,0.0,23.8,94,Night
1514,17.2,0.0,0.0,12.5,108,Night
92,17.4,0.0,0.0,17.2,127,Night
56,17.0,0.0,0.0,10.5,106,Night
834,16.3,0.0,0.0,18.8,119,Night
184,17.0,0.0,0.0,17.7,95,Night
5149,17.0,0.0,0.0,17.7,95,Night
46,18.3,0.0,0.0,14.0,134,Night
820,16.8,0.0,0.0,17.3,102,Night
145,15.4,0.0,0.0,14.1,109,Night
32,18.3,0.0,0.0,10.0,105,Night
4381,18.3,0.0,0.0,9.5,101,Night
2175,17.6,0.0,0.0,10.7,104,Night
1188,17.2,0.0,0.0,10.8,111,Night
203,15.9,0.0,0.0,14.9,98,Night
845,17.3,0.0,0.0,10.7,132,Night
888,17.0,0.0,0.0,15.0,120,Night
89,17.2,0.0,0.0,11.2,130,Night
109,16.1,0.1,0.0,18.8,107,Night
13,18.2,0.0,0.0,18.2,128,Night
914,17.0,0.0,0.0,13.2,125,Night
2600,17.0,0.0,0.0,11.2,111,Night
135,16.0,0.0,0.0,14.6,110,Night
20,17.2,0.0,0.0,15.8,114,Night
80,16.7,0.0,0.0,17.5,98,Night
159,16.7,0.0,0.0,17.5,98,Night
451,16.7,0.0,0.0,17.5,98,Night
152,17.5,0.0,0.0,8.3,108,Night
95,17.8,0.0,0.0,8.9,104,Night
30,20.5,0.0,0.0,11.0,58,Night
44,17.0,0.0,0.0,17.9,124,Night
295,17.1,0.0,0.0,9.7,112,Night
195,16.9,0.0,0.0,18.5,98,Night
37,17.5,0.0,0.0,7.7,101,Night
805,17.5,0.0,0.0,11.3,107,Night
5927,16.2,0.0,0.0,12.1,100,Night
337,18.3,0.0,0.0,6.2,69,Night
51,16.7,0.0,0.0,15.0,100,Night
1120,16.9,0.0,0.0,16.4,99,Night
609,14.8,0.0,0.0,9.8,107,Night
96,17.0,0.0,0.0,17.1,118,Night
326,17.0,0.0,0.0,17.3,94,Night
313,16.8,0.0,0.0,11.3,107,Night
166,17.0,0.0,0.0,9.3,118,Night
1014,17.3,0.0,0.0,17.0,96,Night
6500,17.0,0.0,0.0,16.3,98,Night
29,17.3,0.0,0.0,16.9,110,Night
5477,17.4,0.0,0.0,17.2,116,Night
59,18.9,0.0,0.0,18.2,129,Night
79,19.7,0.0,0.0,17.7,129,Night
4057,19.1,0.0,0.0,18.2,129,Night
4470,19.3,0.0,0.0,16.7,127,Night
4478,19.7,0.0,0.0,17.7,129,Night
234,17.0,0.0,0.0,18.1,96,Night
2442,17.0,0.0,0.0,16.4,99,Night
2857,16.7,0.0,0.0,20.0,104,Night
2955,17.4,0.0,0.0,17.1,115,Night
4553,17.3,0.0,0.0,17.0,96,Night
190,21.2,0.0,0.0,10.8,60,Night
189,14.6,0.0,0.0,11.6,106,Night
2694,17.4,0.0,0.0,10.5,112,Night
5313,16.6,0.0,0.0,11.2,111,Night
338,17.6,0.0,0.0,15.8,139,Night
14,16.8,0.0,0.0,15.5,132,Night
573,17.1,0.0,0.0,17.4,108,Night
4590,17.0,0.0,0.0,18.0,116,Night
783,15.3,0.0,0.0,13.1,98,Night
453,21.2,0.0,0.0,11.2,57,Night
1177,17.5,0.0,0.0,10.5,117,Night
5150,17.6,0.0,0.0,10.5,112,Night
363,16.8,0.0,0.0,18.4,107,Night
78,17.5,0.0,0.0,17.1,134,Night
801,15.6,0.0,0.0,18.8,119,Night
25,15.7,0.0,0.0,15.8,111,Night
40,15.6,0.0,0.0,15.5,108,Night
48,17.9,0.0,0.0,18.9,129,Night
7249,18.0,0.0,0.0,18.4,132,Night
88,16.7,0.0,0.0,12.7,125,Night
871,16.6,0.0,0.0,8.4,100,Night
17,18.9,0.0,0.0,16.4,128,Night
34,17.4,0.0,0.0,14.8,141,Night
2702,18.0,0.0,0.0,14.6,128,Night
2616,16.0,0.0,0.0,12.4,107,Night
2856,17.3,0.0,0.0,18.4,94,Night
815,17.6,0.0,0.0,9.5,127,Night
354,16.9,0.0,0.0,16.4,116,Night
379,18.0,0.0,0.0,13.3,123,Night
82,18.7,0.0,0.0,8.4,65,Night
5261,19.1,0.0,0.0,18.2,129,Night
19,20.3,0.0,0.0,10.7,50,Night
7127,19.8,0.0,0.0,10.0,52,Night
173,17.4,0.0,0.0,7.1,105,Night
319,16.9,0.0,0.0,17.7,117,Night
1094,17.2,0.0,0.0,16.4,109,Night
1009,18.0,0.0,0.0,17.4,130,Night
325,17.1,0.0,0.0,17.0,96,Night
101,16.8,0.0,0.0,12.4,120,Night
1161,16.1,0.0,0.0,12.7,105,Night
560,16.7,0.0,0.0,20.9,117,Night
2994,16.8,0.0,0.0,20.9,117,Night
1265,17.0,0.0,0.0,10.4,104,Night
2213,17.3,0.0,0.0,12.5,108,Night
648,16.7,0.0,0.0,11.2,111,Night
5421,15.9,0.0,0.0,12.7,105,Night
21,17.1,0.0,0.0,9.0,119,Night
27,16.5,0.0,0.0,10.1,125,Night
219,17.4,0.0,0.0,17.0,122,Night
3061,17.7,0.0,0.0,10.5,112,Night
9,20.6,0.0,0.0,11.0,67,Night
86,18.2,0.0,0.0,14.5,134,Night
138,18.0,0.0,0.0,14.5,134,Night
179,18.3,0.0,0.0,15.5,132,Night
444,18.2,0.0,0.0,14.5,134,Night
2221,18.1,0.0,0.0,14.5,134,Night
2839,18.2,0.0,0.0,14.5,134,Night
3062,18.4,0.0,0.0,15.5,132,Night
3111,18.1,0.0,0.0,14.6,128,Night
3238,17.7,0.0,0.0,17.1,132,Night
5692,18.3,0.0,0.0,15.5,132,Night
5693,18.1,0.0,0.0,14.5,134,Night
5427,16.8,0.0,0.0,11.2,111,Night
65,16.5,0.0,0.0,14.6,110,Night
837,18.1,0.0,0.0,8.2,75,Night
60,16.1,0.0,0.0,12.5,108,Night
99,16.8,0.0,0.0,11.9,115,Night
357,17.0,0.0,0.0,19.5,124,Night
61,17.2,0.0,0.0,19.2,116,Night
1021,15.9,0.0,0.0,12.0,106,Night
250,17.5,0.0,0.0,12.3,122,Night
172,16.9,0.0,0.0,11.9,115,Night
267,19.1,0.0,0.0,18.2,129,Night
243,16.2,0.0,0.0,11.8,110,Night
15,17.1,0.0,0.0,9.7,92,Night
118,20.1,0.0,0.0,11.3,68,Night
1468,19.7,0.0,0.0,12.1,78,Night
1088,23.3,0.0,0.0,12.6,70,Night
4586,23.3,0.0,0.0,12.6,70,Night
6849,23.3,0.0,0.0,12.6,70,Night
114,19.9,0.0,0.0,10.8,64,Night
816,22.6,0.0,0.0,8.2,52,Night
6469,22.1,0.0,0.0,10.8,69,Night
3059,21.7,0.0,0.0,11.3,68,Night
305,21.4,0.0,0.0,11.0,67,Night
707,20.9,0.0,0.0,12.0,83,Night
1530,21.0,0.0,0.0,12.8,79,Night
1710,23.0,0.0,0.0,11.8,67,Night
1168,23.5,0.0,0.0,4.1,52,Night
495,20.5,0.0,0.0,10.5,68,Night
105,20.1,0.0,0.0,9.7,68,Night
2715,23.3,0.0,0.0,12.6,70,Night
6166,23.4,0.0,0.0,12.6,70,Night
2755,21.7,0.0,0.0,9.9,71,Night
1059,22.2,0.0,0.0,10.6,72,Night
273,19.7,0.0,0.0,9.7,68,Night
182,21.6,0.0,0.0,13.1,69,Night
716,20.7,0.0,0.0,14.5,71,Night
1074,19.6,0.0,0.0,11.2,75,Night
969,21.1,0.0,0.0,6.6,68,Night
6165,24.0,0.0,0.0,13.3,77,Night
6323,21.1,0.0,0.0,6.6,68,Night
916,23.8,0.0,0.0,8.2,75,Night
2717,24.2,0.0,0.0,7.8,77,Night
954,22.0,0.0,0.0,8.4,59,Night
5419,19.7,0.0,0.0,10.5,86,Night
303,19.8,0.0,0.0,9.4,67,Night
3593,20.0,0.0,0.0,11.8,78,Night
6964,20.0,0.0,0.0,12.4,82,Night
411,19.9,0.0,0.0,11.8,63,Night
347,21.4,0.0,0.0,12.9,67,Night
274,19.7,0.0,0.0,8.7,73,Night
903,24.1,0.0,0.0,10.8,69,Night
239,20.1,0.0,0.0,10.4,70,Night
501,25.5,0.0,0.0,11.4,77,Night
183,19.3,0.0,0.0,8.4,70,Night
2720,23.0,0.0,0.0,11.8,67,Night
1192,23.7,0.0,0.0,12.0,74,Night
1025,22.5,0.0,0.0,4.1,45,Night
981,21.3,0.0,0.0,8.8,81,Night
1271,21.5,0.0,0.0,8.8,81,Night
3990,21.2,0.0,0.0,8.8,81,Night
874,21.6,0.0,0.0,6.9,51,Night
153,20.0,0.0,0.0,11.3,68,Night
1069,22.4,0.0,0.0,9.4,72,Night
5776,23.4,0.0,0.0,12.6,70,Night
2846,19.9,0.0,0.0,11.8,78,Night
699,19.4,0.0,0.0,9.7,75,Night
5079,23.8,0.0,0.0,14.0,78,Night
365,23.7,0.0,0.0,10.0,69,Night
887,24.3,0.0,0.0,7.8,77,Night
205,20.7,0.0,0.0,10.3,65,Night
970,21.0,0.0,0.0,7.0,69,Night
164,19.8,0.0,0.0,11.6,74,Night
2939,22.2,0.0,0.0,10.8,69,Night
875,23.6,0.0,0.0,10.4,70,Night
176,20.0,0.0,0.0,11.3,63,Night
155,19.9,0.0,0.0,11.2,94,Night
848,19.9,0.0,0.0,11.8,78,Night
112,20.2,0.0,0.0,10.9,63,Night
5459,20.2,0.0,0.0,10.9,63,Night
258,20.1,0.0,0.0,11.7,72,Night
391,20.1,0.0,0.0,11.7,72,Night
4619,20.2,0.0,0.0,11.7,72,Night
708,21.6,0.0,0.0,10.5,63,Night
1195,22.5,0.0,0.0,12.1,78,Night
115,20.3,0.0,0.0,10.5,63,Night
3528,21.9,0.0,0.0,5.2,74,Night
3060,21.6,0.0,0.0,12.4,73,Night
1956,-0.7,0.0,0.0,4.9,216,Night
2923,-1.5,0.0,0.0,3.7,191,Night
2084,-9.1,0.0,0.0,10.5,98,Night
1901,-9.5,0.0,0.0,8.2,195,Night
2455,-3.3,0.0,0.0,9.4,198,Night
7199,-3.4,0.0,0.0,7.8,193,Night
4247,-1.6,0.0,0.0,2.6,106,Night
1872,-6.9,0.0,0.0,3.5,66,Night
2259,-3.5,0.0,0.0,2.5,180,Night
4412,-0.9,0.0,0.0,4.9,216,Night
2608,0.3,0.0,0.0,11.2,130,Night
2147,-6.0,0.0,0.0,2.2,351,Night
3259,-6.0,0.0,0.0,2.2,351,Night
2607,-6.1,0.0,0.0,4.3,138,Night
1097,20.1,0.0,0.0,2.3,141,Night
1950,19.1,0.0,0.0,6.2,126,Night
1133,19.0,0.0,0.0,0.5,315,Night
3889,21.6,0.0,0.0,1.0,135,Night
7206,19.4,0.0,0.0,2.6,254,Night
1179,15.8,0.0,0.0,4.0,355,Night
1132,18.9,0.0,0.0,1.8,191,Night
1317,16.5,0.0,0.0,2.7,23,Night
4428,15.7,0.0,0.0,4.5,29,Night
5085,19.1,0.0,0.0,3.1,159,Night
2908,19.0,0.0,0.0,0.4,270,Night
2496,14.4,0.0,0.0,6.9,332,Night
7243,17.7,0.0,0.0,2.8,130,Night
1287,21.4,0.0,0.0,6.5,34,Night
3612,21.7,0.0,0.0,7.2,37,Night
6958,20.7,0.0,0.0,4.7,122,Night
2247,22.7,0.0,0.0,1.8,169,Night
2414,22.7,0.0,0.0,1.8,169,Night
4157,21.6,0.0,0.0,2.6,164,Night
3182,21.1,0.0,0.0,1.1,198,Night
1452,19.8,0.0,0.0,3.6,143,Night
1464,19.5,0.0,0.0,3.1,159,Night
1666,21.4,0.0,0.0,3.9,146,Night
1821,21.3,0.0,0.0,3.9,146,Night
2134,22.0,0.0,0.0,4.3,138,Night
3371,21.0,0.0,0.0,3.4,148,Night
4148,21.2,0.0,0.0,3.9,146,Night
4848,20.0,0.0,0.0,3.6,135,Night
5063,19.6,0.0,0.0,3.6,143,Night
5481,19.2,0.0,0.0,3.3,193,Night
6233,22.3,0.0,0.0,4.3,138,Night
4594,18.4,0.0,0.0,2.9,187,Night
5046,22.1,0.0,0.0,2.6,196,Night
6243,19.1,0.0,0.0,4.3,294,Night
2580,18.8,0.0,0.0,6.8,162,Night
1027,20.2,0.0,0.0,4.3,138,Night
4574,22.2,0.0,0.0,4.3,138,Night
6586,20.2,0.0,0.0,4.3,138,Night
4224,18.3,0.0,0.0,5.1,315,Night
7004,18.9,0.0,0.0,3.6,186,Night
4274,19.1,0.0,0.0,3.2,207,Night
1614,23.5,0.0,0.0,2.9,60,Night
2137,21.7,0.0,0.0,1.6,207,Night
1558,22.0,0.0,0.0,4.7,328,Night
1527,20.5,0.0,0.0,2.6,146,Night
1166,18.2,0.0,0.0,4.8,138,Night
1337,19.1,0.0,0.0,7.5,325,Night
1237,20.2,0.0,0.0,4.8,138,Night
1238,20.6,0.0,0.0,4.7,122,Night
1261,18.7,0.0,0.0,4.8,138,Night
3411,19.9,0.0,0.0,5.0,111,Night
3595,19.4,0.0,0.0,4.1,105,Night
3600,20.6,0.0,0.0,4.7,122,Night
6879,18.8,0.0,0.0,3.1,159,Night
